0.023809523809523808	false	333136	5001
0.023809523809523808	false	384952	5001
0.037037037037037035	false	344839	5001
0.5	false	385031	5001
0.125	false	349955	5001
0.004132231404958678	false	355255	5001
0.05555555555555555	false	348108	5000
0.5	false	373654	5001
Infinity	true	856	12
Infinity	true	1806	21
