Infinity	true	151	4
0.125	false	157297	5001
Infinity	true	119	3
0.05555555555555555	false	157470	5001
0.14285714285714285	false	152993	5001
Infinity	true	199	10
0.09090909090909091	false	144314	5001
0.125	false	156122	5001
0.038461538461538464	false	154130	5001
0.03571428571428571	false	156953	5001
