0.125	false	144521	5001
0.07692307692307693	false	148146	5001
Infinity	true	548	19
Infinity	true	333	16
1.0	false	162374	5001
0.041666666666666664	false	161845	5001
0.125	false	165852	5001
0.023809523809523808	false	153852	5001
0.14285714285714285	false	148724	5001
0.010869565217391304	false	142805	5001
