0.010638297872340425	false	239453	1001
0.010638297872340425	false	1205493	5001
0.002145922746781116	false	237389	1001
0.0019267822736030828	false	1157532	5001
0.0019267822736030828	false	240665	1001
0.0019267822736030828	false	1177364	5001
0.0017211703958691911	false	240015	1001
0.0019267822736030828	false	1171675	5001
0.002898550724637681	false	232692	1001
0.0019157088122605363	false	1159045	5001
0.0019723865877712033	false	219298	1001
0.0019267822736030828	false	1158990	5001
0.0018552875695732839	false	222627	1001
0.002036659877800407	false	1126777	5001
0.005319148936170213	false	243330	1001
0.005319148936170213	false	1183544	5001
0.008620689655172414	false	245642	1001
0.008403361344537815	false	1202012	5001
0.00546448087431694	false	237329	1001
0.0024154589371980675	false	1211747	5001
