0.002785515320334262	false	247035	1001
0.002785515320334262	false	1212233	5001
0.006289308176100629	false	250819	1001
0.006289308176100629	false	1250516	5001
0.001976284584980237	false	243362	1001
0.0019646365422396855	false	1196868	5001
0.006060606060606061	false	244879	1001
0.0018552875695732839	false	1261061	5001
0.06666666666666667	false	243818	1001
0.0020964360587002098	false	1230692	5001
0.0019267822736030828	false	229369	1001
0.0020161290322580645	false	1235980	5001
0.0019723865877712033	false	240510	1001
0.002053388090349076	false	1222844	5001
0.012987012987012988	false	245846	1001
0.00196078431372549	false	1265066	5001
0.002364066193853428	false	244650	1001
0.0022522522522522522	false	1223487	5001
0.0022624434389140274	false	251120	1001
0.0019646365422396855	false	1191061	5001
