0.004016064257028112	false	341940	1001
0.004016064257028112	false	1697512	5001
0.0032258064516129032	false	366978	1001
0.0032258064516129032	false	1794004	5001
0.0029498525073746312	false	338523	1001
0.0029498525073746312	false	1697835	5001
0.0019267822736030828	false	324234	1001
0.0019267822736030828	false	1626583	5001
0.024390243902439025	false	365425	1001
0.024390243902439025	false	1783528	5001
0.006172839506172839	false	355692	1001
0.006172839506172839	false	1787312	5001
0.0019267822736030828	false	319560	1001
0.0019267822736030828	false	1620047	5001
0.0022988505747126436	false	365304	1001
0.0022988505747126436	false	1817871	5001
0.0032679738562091504	false	348831	1001
0.0032679738562091504	false	1742072	5001
0.00228310502283105	false	357763	1001
0.00228310502283105	false	1780082	5001
