0.0027472527472527475	false	258463	1001
0.002232142857142857	false	1294729	5001
0.0019569471624266144	false	243652	1001
0.001949317738791423	false	1223388	5001
0.009259259259259259	false	257399	1001
0.0020408163265306124	false	1261978	5001
0.004739336492890996	false	248048	1001
0.004739336492890996	false	1204407	5001
0.0021008403361344537	false	244710	1001
0.002288329519450801	false	1226743	5001
0.0022172949002217295	false	259495	1001
0.002178649237472767	false	1258946	5001
0.011904761904761904	false	254724	1001
0.011904761904761904	false	1268806	5001
0.001968503937007874	false	248167	1001
0.0019342359767891683	false	1216714	5001
0.0027100271002710027	false	244913	1001
0.0020242914979757085	false	1181898	5001
0.0024096385542168677	false	239085	1001
0.0024096385542168677	false	1213250	5001
