0.009523809523809525	false	250754	1001
0.0030303030303030303	false	1178331	5001
0.0020491803278688526	false	249048	1001
0.0022271714922048997	false	1273579	5001
0.001996007984031936	false	245685	1001
0.0019305019305019305	false	1221994	5001
0.0023752969121140144	false	246936	1001
0.0019157088122605363	false	1205056	5001
0.0023752969121140144	false	217182	1001
0.0020920502092050207	false	1159984	5001
0.0019267822736030828	false	232776	1001
0.0020242914979757085	false	1207840	5001
0.002898550724637681	false	245159	1001
0.002898550724637681	false	1176248	5001
0.009259259259259259	false	249239	1001
0.009259259259259259	false	1199605	5001
0.041666666666666664	false	235523	1001
0.0136986301369863	false	1240731	5001
0.009174311926605505	false	241791	1001
0.005555555555555556	false	1211641	5001
