0.001941747572815534	false	247349	1001
0.001941747572815534	false	1252600	5001
0.001984126984126984	false	253789	1001
0.001984126984126984	false	1257610	5001
0.002109704641350211	false	246072	1001
0.002109704641350211	false	1256531	5001
0.0021321961620469083	false	247296	1001
0.002386634844868735	false	1264725	5001
0.0021929824561403508	false	257505	1001
0.0022026431718061676	false	1288289	5001
0.0028011204481792717	false	270531	1001
0.0028011204481792717	false	1335934	5001
0.001941747572815534	false	246781	1001
0.001941747572815534	false	1274567	5001
0.001937984496124031	false	262724	1001
0.0019569471624266144	false	1274535	5001
0.002070393374741201	false	256018	1001
0.002070393374741201	false	1270747	5001
0.006711409395973154	false	260200	1001
0.001953125	false	1301241	5001
